appno,title,applicant,date,cpc,cpc_sec,total_c,ind_n,dep_n,strategy,ind_cats,emb_len,bg_len,tf_len,conn_포함하는,conn_구비하는,conn_이루어지는,structural,functional,bracket_ref,inline_ref,sil_hyeon,sil_ye,yeo_jeong,do_myeon,techproblem,techsolution
1020070091100,마그네트가 설치된 플랜지자동용접기의 롤러설치대,한성물류운반기계(주),20070907,B23K 37/02	(2006.01),B,1,1,0,⑪ 물건단독,물건,0,742,240,0,0,0,4,0,0,0,False,False,False,False,False,False
1020070138271,상변화 메모리 소자의 오믹 콘택층 형성방법,주식회사 하이닉스반도체,20071227,H01L 27/115	(2006.01),H,9,1,8,⑩ 방법단독,방법,0,1786,95,2,0,0,2,2,0,0,False,False,False,False,False,False
1020070119151,상변화 메모리 소자 제조 방법,주식회사 하이닉스반도체,20071121,H01L 27/115	(2006.01),H,9,1,8,⑩ 방법단독,방법,0,1782,143,1,1,1,4,0,0,0,False,False,False,False,False,False
1020070101055,액세서리형 교통카드,(주)임팩트코리아,20071008,G06K 19/07	(2006.01),G,1,1,0,⑪ 물건단독,물건,0,306,146,0,0,0,3,0,0,0,False,False,False,False,False,False
1020070127484,오토 프리차지 회로,주식회사 하이닉스반도체,20071210,G11C 11/406	(2006.01),G,6,1,5,⑨ 장치단독,장치,0,2774,51,4,0,0,4,0,0,0,False,False,False,False,False,False
1020080001588,코어 전압 생성 회로,주식회사 하이닉스반도체,20080107,G11C 11/4074	(2006.01),G,7,1,6,⑨ 장치단독,장치,0,2515,52,4,0,0,4,2,0,0,False,False,False,False,False,False
1020070113094,"미세 그레인을 갖는 상변화막, 그것을 포함하는 상변화메모리 장치, 및 그것들의 제조방법",주식회사 하이닉스반도체,20071107,H01L 27/115	(2006.01),H,24,5,19,② 순수형,물건|장치|방법|방법|방법,0,1187,121,9,0,0,9,3,0,0,False,False,False,False,False,False
1020070113704,상변화 메모리 소자 제조 방법,주식회사 하이닉스반도체,20071108,H01L 27/115	(2006.01),H,3,1,2,⑩ 방법단독,방법,0,1378,90,1,0,0,2,0,0,0,False,False,False,False,False,False
1020070128327,반도체 소자의 콘택홀 형성 방법,주식회사 하이닉스반도체,20071211,H01L 21/28	(2006.01),H,11,2,9,⑦ 방법+방법,방법|방법,0,766,64,3,0,0,5,4,0,0,False,False,False,False,False,False
1020080002037,더블 패터닝 방식을 이용하여 형성되는 콘택홀을 구비한상변화 메모리 소자의 제조방법,주식회사 하이닉스반도체,20080108,H01L 27/115	(2006.01),H,14,5,9,⑦ 방법+방법,방법|방법|방법|방법|방법,0,865,91,6,0,0,9,3,0,0,False,False,False,False,False,False
1020070106478,지연고정루프 회로,주식회사 하이닉스반도체,20071023,H03L 7/00	(2006.01),H,15,3,12,⑥ 장치+장치,장치|장치|장치,0,4076,104,14,0,0,16,1,0,0,False,False,False,False,False,False
1020070103340,정전기 방전 보호 구조체,주식회사 하이닉스반도체,20071015,H01L 27/04	(2006.01),H,7,3,4,⑥ 장치+장치,장치|장치|장치,0,2178,99,5,0,0,5,0,0,0,False,False,False,False,False,False
1020070113703,상변화 메모리 소자 제조 방법,주식회사 하이닉스반도체,20071108,H01L 27/115	(2006.01),H,7,1,6,⑩ 방법단독,방법,0,1033,73,1,0,0,1,5,0,0,False,False,False,False,False,False
1020070126635,버퍼 회로,주식회사 하이닉스반도체,20071207,G11C 7/10	(2006.01),G,14,2,12,⑥ 장치+장치,장치|장치,0,813,59,4,0,0,4,3,0,0,False,False,False,False,False,False
1020070101568,반도체 메모리 장치의 기준 전압 인식회로,주식회사 하이닉스반도체,20071009,G11C 29/00	(2006.01),G,6,1,5,⑨ 장치단독,장치,0,2812,56,2,0,0,2,0,0,0,False,False,False,False,False,False
1020070114947,반도체 메모리 장치의 듀티 보정 회로,주식회사 하이닉스반도체,20071112,G11C 11/4076	(2006.01),G,6,1,5,⑨ 장치단독,장치,0,5064,62,3,0,0,11,1,0,0,False,False,False,False,False,False
1020070141876,낙석방지용 와이어 로프 설치구조,불보종합건설 주식회사,20071231,E02D 17/20	(2006.01),E,1,1,0,⑪ 물건단독,물건,0,314,404,0,0,1,4,0,0,0,False,False,False,False,False,False
1020070114131,ＤＬＬ 회로,주식회사 하이닉스반도체,20071109,H03L 7/00	(2006.01),H,5,1,4,⑨ 장치단독,장치,0,776,92,3,0,0,3,7,0,0,False,False,False,False,False,False
1020070130210,반도체 메모리 장치의 백 바이어스 전압 감지 회로,주식회사 하이닉스반도체,20071213,G11C 5/14	(2006.01),G,5,1,4,⑨ 장치단독,장치,0,1072,54,4,0,0,4,4,0,0,False,False,False,False,False,False
1020080002036,피크 전류를 분산하기 위한 멀티 칩 패키지,주식회사 하이닉스반도체,20080108,H01L 23/12	(2006.01),H,7,2,5,⑧ 물건+물건,물건|물건,0,960,80,3,0,0,3,0,0,0,False,False,False,False,False,False
1020070134658,반도체 메모리 장치,주식회사 하이닉스반도체,20071220,G11C 7/06	(2006.01),G,6,1,5,⑨ 장치단독,장치,0,1174,82,2,0,0,2,0,0,0,False,False,False,False,False,False
1020070139633,반도체 메모리 장치의 펌프 회로 및 이를 이용한 펌핑 방법,주식회사 하이닉스반도체,20071228,G11C 5/14	(2006.01),G,7,1,6,⑨ 장치단독,장치,0,2654,69,2,1,0,4,1,0,0,False,False,False,False,False,False
1020070126672,서브 워드라인 드라이버를 포함하는 반도체 집적 회로,주식회사 하이닉스반도체,20071207,G11C 8/08	(2006.01),G,8,1,7,⑨ 장치단독,장치,0,585,73,2,0,0,2,0,0,0,False,False,False,False,False,False
1020070129023,상변화 메모리 소자 제조 방법,주식회사 하이닉스반도체,20071212,H01L 21/8247	(2006.01),H,12,1,11,⑩ 방법단독,방법,0,1125,83,2,0,1,4,0,0,0,False,False,False,False,False,False
1020070130700,반도체 메모리 장치의 펌핑 전압 생성 회로,주식회사 하이닉스반도체,20071214,G11C 5/14	(2006.01),G,7,1,6,⑨ 장치단독,장치,0,941,50,4,0,0,4,6,0,0,False,False,False,False,False,False
1020070114129,반도체 메모리 장치의 데이터 처리 방법,주식회사 하이닉스반도체,20071109,G06F 11/10	(2006.01),G,4,1,3,⑩ 방법단독,방법,0,1124,92,4,0,0,4,1,0,0,False,False,False,False,False,False
1020070114138,반도체 메모리 장치의 버퍼 회로,주식회사 하이닉스반도체,20071109,G11C 11/407	(2006.01),G,5,1,4,⑨ 장치단독,장치,0,1120,65,1,1,0,3,0,0,0,False,False,False,False,False,False
1020070114139,반도체 메모리 장치의 전압 비교 회로,주식회사 하이닉스반도체,20071109,G11C 5/14	(2006.01),G,8,1,7,⑨ 장치단독,장치,0,1631,74,5,0,0,6,1,0,0,False,False,False,False,False,False
1020070114140,반도체 집적회로의 데이터 입력 장치,주식회사 하이닉스반도체,20071109,G11C 8/18	(2006.01),G,9,1,8,⑨ 장치단독,장치,0,5381,69,8,0,0,8,3,0,0,False,False,False,False,False,False
1020070114149,반도체 메모리 장치의 데이터 출력 회로,주식회사 하이닉스반도체,20071109,G11C 7/10	(2006.01),G,4,1,3,⑨ 장치단독,장치,0,1765,48,2,0,0,2,5,0,0,False,False,False,False,False,False
1020070114378,ＩＤ 관리 대행 시스템 및 방법,주식회사 비티웍스,20071109,G06F 15/00	(2006.01),G,18,3,15,② 순수형,시스템|방법|방법,0,1597,112,13,0,0,13,5,0,0,False,False,False,False,False,False
1020070089470,반도체 집적 회로,주식회사 하이닉스반도체,20070904,G11C 29/00	(2006.01),G,23,4,19,⑥ 장치+장치,장치|장치|장치|장치,0,1628,69,6,0,0,6,8,0,0,False,False,False,False,False,False
1020070089488,비트 라인을 제어하는 반도체 집적 회로,주식회사 하이닉스반도체,20070904,G11C 7/06	(2006.01),G,11,2,9,⑥ 장치+장치,장치|장치,0,411,66,3,0,0,3,16,0,0,False,False,False,False,False,False
1020070101588,반도체 소자의 세정 장치,주식회사 하이닉스반도체,20071009,H01L 21/304	(2006.01),H,15,1,14,⑨ 장치단독,장치,0,1232,134,6,1,0,7,0,0,0,False,False,False,False,False,False
1020070101625,반도체 메모리 장치,주식회사 하이닉스반도체,20071009,G11C 11/4074	(2006.01),G,14,2,12,⑥ 장치+장치,장치|장치,0,1066,66,7,1,0,8,2,0,0,False,False,False,False,False,False
1020070109782,지연 제어 회로,주식회사 하이닉스반도체,20071030,G11C 8/00	(2006.01),G,15,3,12,⑥ 장치+장치,장치|장치|장치,0,1124,73,0,0,0,0,3,0,0,False,False,False,False,False,False
1020070115901,기준 전압 생성 회로 및 이를 이용한 반도체 메모리 장치의내부 전압 생성 회로,주식회사 하이닉스반도체,20071114,G11C 5/14	(2006.01),G,18,3,15,⑥ 장치+장치,장치|장치|장치,0,2271,84,9,0,0,9,10,0,0,False,False,False,False,False,False
1020070138252,반도체 테스트 장치를 위한 마더보드,주식회사디아이,20071227,H01L 21/66	(2006.01),H,6,1,5,⑪ 물건단독,물건,0,957,114,1,0,0,1,0,0,0,False,False,False,False,False,False
1020070127591,반도체 메모리 장치의 전압 제어 회로,주식회사 하이닉스반도체,20071210,G11C 5/14	(2006.01),G,14,1,13,⑨ 장치단독,장치,0,2545,68,6,0,0,7,5,0,0,False,False,False,False,False,False
1020080004067,반도체 집적 회로의 라이트 드라이버,주식회사 하이닉스반도체,20080114,G11C 11/4096	(2006.01),G,5,1,4,⑨ 장치단독,장치,0,1766,56,3,0,0,3,1,0,0,False,False,False,False,False,False
1020070128326,상변화 메모리 소자 및 그 제조 방법,주식회사 하이닉스반도체,20071211,H01L 27/115	(2006.01),H,11,2,9,② 순수형,방법|장치,0,1140,87,4,0,2,11,0,0,0,False,False,False,False,False,False
2020070015333,정보 확인이 수시로 가능한 알에프아이디 카드,(주)임팩트코리아,20070913,G06K 19/07	(2006.01),G,1,1,0,⑪ 물건단독,물건,0,4516,353,0,0,0,2,0,0,0,False,False,False,False,False,False
1020070101587,반도체 메모리 장치의 입력 버퍼,주식회사 하이닉스반도체,20071009,G11C 7/10	(2006.01),G,6,1,5,⑨ 장치단독,장치,0,1006,56,3,0,0,5,2,0,0,False,False,False,False,False,False
1020070102095,감소된 면적을 갖는 가장자리 센스 앰프,주식회사 하이닉스반도체,20071010,G11C 11/4091	(2006.01),G,9,1,8,⑪ 물건단독,물건,0,688,68,8,0,0,9,1,0,0,False,False,False,False,False,False
1020070114150,반도체 메모리 장치의 컬럼 어드레스 디코딩 회로,주식회사 하이닉스반도체,20071109,G11C 8/10	(2006.01),G,4,1,3,⑨ 장치단독,장치,0,2437,53,3,0,0,3,7,0,0,False,False,False,False,False,False
1020070114148,반도체 메모리 장치의 뱅크 액티브 신호 생성 회로,주식회사 하이닉스반도체,20071109,G11C 11/401	(2006.01),G,5,1,4,⑨ 장치단독,장치,0,2377,54,4,0,0,4,2,0,0,False,False,False,False,False,False
1020070114975,반도체 메모리 장치의 듀티 보정 회로,주식회사 하이닉스반도체,20071112,G11C 11/4076	(2006.01),G,13,1,12,⑨ 장치단독,장치,0,2176,46,5,0,0,8,1,0,0,False,False,False,False,False,False
1020070127594,코어 전압 방전 회로 및 이를 이용한 반도체 메모리 장치,주식회사 하이닉스반도체,20071210,G11C 11/4074	(2006.01),G,10,2,8,⑥ 장치+장치,장치|장치,0,2968,50,5,0,0,5,3,0,0,False,False,False,False,False,False
1020070129025,상변화 물질의 들뜸(Ｐｅｅｌｉｎｇ)현상 방지를 위한 식각조건 변경에 따른 상변화 메모리 소자의 제조방법,주식회사 하이닉스반도체,20071212,H01L 21/8247	(2006.01),H,8,1,7,⑩ 방법단독,방법,0,2725,125,1,0,0,1,0,0,0,False,False,False,False,False,False
1020070114125,데이터 압축 회로,주식회사 하이닉스반도체,20071109,G11C 29/00	(2006.01),G,13,2,11,⑥ 장치+장치,장치|장치,0,714,75,10,0,0,10,2,0,0,False,False,False,False,False,False
1020070127471,상변화 메모리 소자 제조 방법,주식회사 하이닉스반도체,20071210,H01L 27/115	(2006.01),H,15,1,14,⑩ 방법단독,방법,0,925,122,2,0,0,3,0,0,0,False,False,False,False,False,False
1020070126680,반도체 메모리 장치의 컬럼 어드레스 인에이블 신호 생성회로,주식회사 하이닉스반도체,20071207,G11C 8/18	(2006.01),G,12,2,10,⑥ 장치+장치,장치|장치,0,1083,117,8,0,0,8,22,0,0,False,False,False,False,False,False
1020070111367,반도체 장치의 지연 회로,주식회사 하이닉스반도체,20071102,G11C 8/00	(2006.01),G,9,1,8,⑨ 장치단독,장치,0,2785,81,4,0,0,4,0,0,0,False,False,False,False,False,False
1020070135575,유닛 지연 셀 및 그를 포함하는 지연 고정 루프,주식회사 하이닉스반도체,20071221,H03L 7/081	(2006.01),H,16,2,14,⑨ 장치단독,장치|물건,0,838,93,12,0,0,12,0,0,0,False,False,False,False,False,False
1020070102099,상변화 메모리 소자 제조 방법,주식회사 하이닉스반도체,20071010,H01L 27/115	(2006.01),H,10,2,8,⑦ 방법+방법,방법|방법,0,2460,101,3,0,0,4,2,0,0,False,False,False,False,False,False
1020070113095,평탄한 표면을 갖는 다이오드를 구비한 상변화 메모리소자의 제조방법,주식회사 하이닉스반도체,20071107,H01L 21/8247	(2006.01),H,10,1,9,⑩ 방법단독,방법,0,1378,92,2,0,0,2,0,0,0,False,False,False,False,False,False
1020080001995,반도체 메모리 장치,주식회사 하이닉스반도체,20080108,G11C 7/00	(2006.01),G,8,4,4,⑥ 장치+장치,장치|장치|장치|장치,0,2719,63,1,0,0,6,0,0,0,False,False,False,False,False,False
1020070114973,리던던시 리셋 회로 및 이를 포함하는 반도체 메모리장치의 리던던시 제어 회로,주식회사 하이닉스반도체,20071112,G11C 29/00	(2006.01),G,8,2,6,⑥ 장치+장치,장치|장치,0,2058,158,4,0,0,4,6,0,0,False,False,False,False,False,False
1020070138290,반도체 메모리 장치의 데이터 출력 드라이버,주식회사 하이닉스반도체,20071227,G11C 7/10	(2006.01),G,8,1,7,⑨ 장치단독,장치,0,1600,50,4,0,0,11,0,0,0,False,False,False,False,False,False
1020070090351,반도체 집적 회로의 임시 기억 장치,주식회사 하이닉스반도체,20070906,H03K 3/037	(2006.01),H,6,1,5,⑨ 장치단독,장치,0,1092,52,5,0,0,10,0,0,0,False,False,False,False,False,False
1020070096789,선박용 오탁방지기,주식회사 국토해양환경기술단,20070921,B63B 35/32	(2006.01),B,2,1,1,⑨ 장치단독,장치,0,640,152,0,0,0,0,0,0,0,False,False,False,False,False,False
1020070119840,기준 전압 발생기 및 이를 이용한 임피던스 매칭 방법,주식회사 하이닉스반도체,20071122,G11C 5/14	(2006.01),G,10,2,8,② 순수형,장치|방법,0,3077,67,0,7,0,9,5,0,0,False,False,False,False,False,False
1020070089472,ＤＬＬ 회로,주식회사 하이닉스반도체,20070904,H03L 7/00	(2006.01),H,8,1,7,⑨ 장치단독,장치,0,968,87,3,0,0,3,4,0,0,False,False,False,False,False,False
1020070135582,반도체 메모리 장치,주식회사 하이닉스반도체,20071221,G11C 7/10	(2006.01),G,9,1,8,⑨ 장치단독,장치,0,976,98,2,0,0,2,4,0,0,False,False,False,False,False,False
1020070138346,산업용 잉크젯 프린터,주식회사 지스코,20071227,B41J 29/38	(2006.01),B,2,1,1,⑪ 물건단독,물건,0,450,527,0,0,2,2,1,0,0,False,False,False,False,False,False
1020070138518,반도체 메모리 장치의 비트라인 센스 앰프 테스트 회로,주식회사 하이닉스반도체,20071227,G11C 7/06	(2006.01),G,7,1,6,⑨ 장치단독,장치,0,2696,77,3,0,0,3,2,0,0,False,False,False,False,False,False
1020070141864,조립식 콘크리트 옹벽 구조체,계성종합건설(주),20071231,E02D 29/02	(2006.01),E,2,1,1,⑨ 장치단독,장치,0,216,500,0,0,0,0,0,0,0,False,False,False,False,False,False
1020070127593,반도체 메모리 장치의 데이터 출력 드라이버,주식회사 하이닉스반도체,20071210,G11C 7/10	(2006.01),G,8,1,7,⑨ 장치단독,장치,0,1600,50,0,4,0,8,0,0,0,False,False,False,False,False,False
1020070137551,미세 콘택홀을 갖는 상변화 메모리 소자의 제조방법,주식회사 하이닉스반도체,20071226,H01L 21/8247	(2006.01),H,9,1,8,⑩ 방법단독,방법,0,1404,82,8,0,0,10,0,0,0,False,False,False,False,False,False
1020070138289,반도체 메모리 장치의 데이터 입력 회로,주식회사 하이닉스반도체,20071227,G11C 7/10	(2006.01),G,4,1,3,⑨ 장치단독,장치,0,1143,60,1,0,0,1,2,0,0,False,False,False,False,False,False
1020070141859,조립식 안전휀스 지지구 및 이를 이용한 조립식 안전휀스,계성종합건설(주),20071231,E01F 13/00	(2006.01),E,3,1,2,⑨ 장치단독,장치,0,211,527,0,0,3,6,0,0,0,False,False,False,False,False,False
1020070141883,조립식 콘크리트 블럭,불보종합건설 주식회사,20071231,E02D 29/02	(2006.01),E,2,1,1,⑪ 물건단독,물건,0,219,402,0,0,0,0,0,0,0,False,False,False,False,False,False
1020070126683,파이프 레지스터 회로,주식회사 하이닉스반도체,20071207,G11C 11/4093	(2006.01),G,8,1,7,⑨ 장치단독,장치,0,4399,52,5,0,0,5,0,0,0,False,False,False,False,False,False
1020070114115,입출력 센스 앰프 스트로브 신호 생성 회로,주식회사 하이닉스반도체,20071109,G11C 7/06	(2006.01),G,7,1,6,⑨ 장치단독,장치,0,974,64,1,0,0,1,0,0,0,False,False,False,False,False,False
1020070114145,복수의 반도체 칩을 포함하는 멀티 칩 패키지,주식회사 하이닉스반도체,20071109,H01L 23/12	(2006.01),H,12,2,10,⑨ 장치단독,물건|장치,0,861,67,1,0,0,1,0,0,0,False,False,False,False,False,False
1020070115479,반도체 메모리 장치의 전압 트리밍 회로,주식회사 하이닉스반도체,20071113,G11C 5/14	(2006.01),G,4,1,3,⑨ 장치단독,장치,0,2743,48,1,0,0,2,0,0,0,False,False,False,False,False,False
1020070101589,상변화 메모리 소자 제조 방법,주식회사 하이닉스반도체,20071009,H01L 27/115	(2006.01),H,14,1,13,⑩ 방법단독,방법,0,2098,109,9,0,0,11,5,0,0,False,False,False,False,False,False
1020070135583,반도체 장치 및 그의 배선 형성 방법,주식회사 하이닉스반도체,20071221,H01L 21/28	(2006.01),H,21,3,18,② 순수형,장치|장치|방법,0,1672,73,3,0,0,8,0,0,0,False,False,False,False,False,False
1020020005928,KR 고속단정용 조종콘솔,(주)우남마린,20020201,B63B 7/08,B,1,1,0,⑪ 물건단독,물건,5622,1962,0,0,0,0,3,0,104,4,False,True,False,False,False,False
1020070081590,테스트 모드 진입 회로 및 이를 이용한 반도체 메모리 장치,주식회사 하이닉스반도체,20070814,G11C 29/00	(2006.01),G,25,2,23,⑥ 장치+장치,장치|장치,0,925,100,14,0,0,14,18,0,0,False,False,False,False,False,False
1020010067978,KR 밸런스 앰프 회로,주식회사 미토스엠텍,20011101,H03F 1/26,H,3,1,2,⑨ 장치단독,장치,4374,991,0,0,1,0,1,0,49,3,False,True,False,False,False,False
1020010053254,KR 복합식 가습기,(주)선보정밀,20010831,F24F 6/14,F,2,1,1,⑨ 장치단독,장치,6442,1937,0,0,0,2,4,0,119,3,False,True,False,False,False,False
1020010050288,KR 인터넷을 이용한 단체급식 관리시스템,명문넷주식회사,20010821,G06F 19/00,G,3,1,2,⑨ 장치단독,시스템,14887,1770,0,0,0,0,0,1,185,4,False,False,False,False,False,False
1020020036451,KR 알루미늄 용융도금방법,덕산산업주식회사,20020627,C23C 2/12,C,6,1,5,⑩ 방법단독,방법,15109,3075,0,0,0,8,8,1,41,1,False,True,False,False,False,False
1020010067081,KR 연약지반 보강용 샌드매트 시공방법,대양건설산업(주),20011030,E02D 3/10,E,2,2,0,⑦ 방법+방법,방법|방법,18729,2877,0,0,2,0,3,0,317,5,False,True,False,False,False,False
1020020006300,KR 자동차용 공기청정기의 모듈화된 이오나이저,주식회사 일광,20020204,B60H 3/06,B,2,1,1,⑨ 장치단독,장치,7665,2301,0,0,0,1,5,0,142,4,False,True,False,False,False,False
1020050069590,음식물쓰레기 처리장치의 공기순환구조,주식회사 세양테크,20050729,B09B 3/00,B,1,1,0,⑨ 장치단독,장치,4895,1556,0,0,0,0,2,0,189,0,False,False,False,False,False,False
1020010053299,KR 파이프연결구,일신정공주식회사,20010831,F16L 23/16,F,4,2,2,⑥ 장치+장치,장치|장치,7311,1687,0,0,0,0,9,0,226,4,False,True,False,False,False,False
1020020027565,KR 임플란트시술용 마운트드라이버구조,(주) 코웰메디,20020518,A61C 8/00,A,1,1,0,⑪ 물건단독,물건,4939,1943,0,0,0,0,5,0,80,2,False,False,False,False,False,False
1020030043698,KR 시밍머신의 뚜껑공급장치,신성정밀공업주식회사,20030630,B21D 51/38,B,1,1,0,⑨ 장치단독,장치,17868,1892,0,0,0,2,4,0,523,7,False,False,False,False,False,False
1020070081557,상변화 메모리 소자 및 그 제조 방법,주식회사 하이닉스반도체,20070814,H01L 27/115	(2006.01),H,13,3,10,② 혼합형,방법|방법|장치,0,1695,100,4,0,2,11,0,0,0,False,False,False,False,False,False
1020010067066,KR 전화선을 이용한 무인급수장치의 감시시스템,주식회사 리더스,20011030,H04M 11/06,H,1,1,0,⑨ 장치단독,시스템,11794,2390,0,0,0,0,0,0,183,3,False,False,False,True,False,False
1020010077378,KR 음식물쓰레기 처리장치의 발효탱크 가열장치.,보경하이텍 (주),20011207,B09B 3/00,B,1,1,0,⑨ 장치단독,장치,8119,2689,0,0,0,0,2,0,182,5,False,False,False,False,False,False
1020010077902,KR 건축폐기물 분류장치,(주)거산기계,20011210,B07B 4/06,B,1,1,0,⑨ 장치단독,장치,5799,1143,0,0,0,0,2,0,115,3,False,False,False,False,False,False
1020010058982,KR 온열치료침대용 온열발생기의 안내레일,(주)세상의료기,20010924,A61H 23/00,A,1,1,0,⑨ 장치단독,장치,3993,1694,0,0,0,0,1,0,74,2,False,False,False,False,False,False
1020010070009,KR 음식물쓰레기 처리장치의 배기장치,보경하이텍 (주),20011112,B09B 1/00,B,1,1,0,⑨ 장치단독,장치,5547,1507,0,0,0,0,1,0,112,0,False,False,False,False,False,False
1020020006299,KR 연약지반의 압밀촉진배수용 드레인보드의 코어재,대양건설산업(주),20020204,E02D 3/10,E,2,1,1,⑪ 물건단독,물건,4373,1878,0,0,0,0,0,0,68,4,False,True,False,False,False,False
1020040021188,KR 고추건조장치,(주) 엔티이코리아,20040329,A23B 7/02,A,2,1,1,⑨ 장치단독,장치,7469,881,0,0,0,0,7,0,156,1,False,True,False,False,False,False
1020030029918,KR 철골주차장용 판넬 설치구조,주식회사 케이스틸,20030512,E04B 2/56,E,1,1,0,⑪ 물건단독,물건,5642,1542,0,0,0,0,2,0,136,0,False,True,False,False,False,False
1020020064865,KR 티타늄시트가 감겨진 낚시대의 제조방법,(주)케이제이,20021023,A01K 87/00,A,1,1,0,⑩ 방법단독,방법,4929,1016,0,0,0,0,0,0,69,2,False,False,False,False,False,False
1020020005298,KR 무궤도 전동대차,한성물류운반기계(주),20020130,B62D 7/14,B,1,1,0,⑪ 물건단독,물건,6566,1836,0,0,0,0,4,0,177,0,False,False,False,False,False,False
1020010054235,KR 고무보트의 고무튜브와 선체의 결합구조,(주)우남마린,20010904,B63B 9/00,B,3,1,2,⑪ 물건단독,물건,6540,1136,0,0,0,0,4,0,208,0,False,True,False,False,False,False
1020040005429,KR 아크릴수지판의 색상 형성방법,주식회사 한들,20040128,B29D 7/00,B,1,1,0,⑩ 방법단독,방법,6110,1595,0,0,0,0,0,0,83,1,False,False,False,False,False,False
1020020029363,KR 틸팅체크밸브,주식회사성원기업,20020527,F16K 15/00,F,2,1,1,⑪ 물건단독,물건,4932,1531,0,0,0,0,3,0,139,2,False,False,False,False,False,False
1020020027567,KR 볼밸브의 핸들잠금장치,(주)금강정밀,20020518,F16K 31/60,F,1,1,0,⑨ 장치단독,장치,4901,1731,0,0,0,0,3,0,140,3,False,False,False,False,False,False
1020020037394,KR 음식물쓰레기 처리장치의 발효탱크,보경하이텍 (주),20020629,B09B 5/00,B,1,1,0,⑨ 장치단독,장치,5384,1409,0,0,0,0,4,0,132,3,False,False,False,False,False,False
1020020059710,KR 절첩식 안락의자의 착석대 각도변환장치,(주)코리아 메디라인,20021001,A47C 1/032,A,1,1,0,⑨ 장치단독,장치,6223,1716,0,0,0,0,5,0,92,1,False,False,False,False,False,False
1020020059330,KR 배드형 비만관리기,(주)코리아 메디라인,20020930,A61H 23/02,A,1,1,0,⑪ 물건단독,물건,3996,1222,0,0,0,0,5,0,93,2,False,False,False,False,False,False
1020010046965,KR 유화제가 함유되지 않은 신발제조용 접착제,(주) 고려물산,20010803,C09J 4/02,C,8,3,5,⑥ 장치+장치,장치|장치|장치,13612,2976,0,1,0,1,2,0,36,1,False,True,False,False,False,False
1020020069474,KR 도어 자물쇠 잠금시 가스밸브 자동 차단장치 및 그 제어방법,대경전자기업(주),20021109,F24C 3/12,F,3,2,1,② 순수형,장치|방법,12460,1445,0,0,0,1,1,3,252,2,False,False,False,False,False,False
1020040005421,KR 아크릴수지판의 대전방지제 형성방법,주식회사 한들,20040128,B29D 7/00,B,1,1,0,⑩ 방법단독,방법,7282,2454,0,0,0,0,0,0,81,1,False,False,False,False,False,False
1020030035437,KR 이젝터용 페탈노즐,주식회사 동화엔텍,20030602,F02K 9/97,F,2,1,1,⑪ 물건단독,물건,9680,3899,0,0,0,1,2,0,185,2,False,True,False,False,False,False
1020010085002,KR 건축폐기물 습식 분류장치,(주)거산기계,20011226,B03B 5/28,B,1,1,0,⑨ 장치단독,장치,8361,2103,0,0,0,0,7,0,171,3,False,False,False,False,False,False
1020010075366,KR 오폐수슬러지 건조장치,이만기¶주식회사 대저토건,20011130,C02F 11/12,C,2,1,1,⑨ 장치단독,장치,7987,1366,0,0,0,0,2,0,199,4,False,False,False,False,False,False
1020020027566,KR 임플란트시술용 마운트드라이버구조,(주) 코웰메디,20020518,A61C 8/00,A,1,1,0,⑪ 물건단독,물건,4951,1961,0,0,0,0,5,0,93,2,False,False,False,False,False,False
1020010083827,KR 염소투입장치,주식회사 리더스,20011224,C02F 1/50,C,3,1,2,⑨ 장치단독,장치,7255,1636,0,0,0,0,2,0,134,2,False,False,False,False,False,False
1020010067979,KR 디지털 전원 공급 회로,주식회사 미토스엠텍,20011101,H02M 1/00,H,3,1,2,⑨ 장치단독,장치,4336,871,0,0,2,0,2,0,26,2,False,True,False,False,False,False
1020040014686,KR 인스트루먼트 패널의 부분발포부 결합구조,덕양산업주식회사,20040304,B62D 25/08,B,3,1,2,⑪ 물건단독,물건,10185,2163,0,0,1,0,2,0,254,9,False,True,False,False,False,False
1020030088518,동일한 배송지를 이용하는 기업의 임직원을 대상으로 하는도서 판매 시스템 및 방법,주식회사 리브로,20031208,G06F 17/60A0,G,10,2,8,② 순수형,시스템|방법,9677,588,0,5,0,0,5,5,118,6,False,True,False,False,False,False
1020050041850,완충브라켓트가 설치된 도로용 가드레일,(주) 금동강건¶박중석¶서미례,20050519,E01F 15/00,E,2,2,0,⑥ 장치+장치,장치|장치,4404,1146,0,0,0,0,9,0,133,0,False,True,False,False,False,False
1020050061940,차량의 리어셀프에 설치되는 내장형 공기청정기,주식회사 일광,20050709,B60H 3/06,B,3,1,2,⑨ 장치단독,장치,4326,1232,0,0,0,0,3,0,102,4,False,True,False,False,False,False
1020020003514,KR 음식물쓰레기 처리장치,(주)선보정밀,20020122,B09B 3/00,B,1,1,0,⑨ 장치단독,장치,7786,2048,0,0,0,0,5,0,151,2,False,True,False,False,False,False
1020070081812,반도체 장치의 데이터 출력 회로,주식회사 하이닉스반도체,20070814,G11C 11/4093	(2006.01),G,25,2,23,⑥ 장치+장치,장치|장치,0,1236,86,2,2,0,4,3,0,0,False,False,False,False,False,False
