출원번호,사무소,대리인,MainCPC,CPC섹션,도입_도면목록선행,도입_용어정의선행,JP_실시형태,실시형태_횟수,실시예_횟수,실시용어_주,실시예구조,복수실시예_마커수,변형예_유무,수치한정_빈도,용어_실질정의,용어_보일러플레이트,용어_서수사,용어_인라인약칭,도면참조_방식,도면수,도면참조_per1000자,도면당_분량,전개앵커,전개앵커_v2.1,EMB_분량,BG_분량,효과_채움,효과_정성,면책_도입,면책_말미,면책_전체,JP변형예
1020230167923,kimandjang,김현진,H02J 7/00	(2006.01),H,0,1,0,0,5,실시예,단일,0,0,0.0,0,1,0,0,없음(도면무),0,5.1,0,실험-수치,,4098,633,1,0,0,0,0,0
1020230168121,kimandjang,김현진,G01R 33/34	(2006.01),G,0,1,0,0,5,실시예,단일,0,0,0.3,0,1,0,0,혼용,5,16.8,608,도면-공간,,3039,1132,1,0,0,0,0,0
1020230144611,kimandjang,김성남,G06F 13/16	(2006.01),G,0,0,0,0,13,실시예,단일,0,0,0.3,0,0,0,0,혼용,10,18.6,3776,도면-공간,,37764,918,1,1,0,1,1,0
1020230171279,kimandjang,김성남,H01L 25/065	(2025.01),H,0,0,1,2,63,실시예,단일,0,0,1.3,0,0,0,0,혼용,16,10.4,1472,도면-공간,,23556,449,1,0,0,0,0,0
1020230137022,kimandjang,김현진,G09B 23/36	(2006.01),G,0,1,0,0,5,실시예,단일,0,0,0.1,0,1,0,0,괄호주도,6,29.2,1776,도면-공간,,10658,449,1,0,0,0,0,0
1020230139537,kimandjang,김성남,G06F 3/06	(2006.01),G,0,0,0,0,31,실시예,단일,0,0,0.0,0,0,0,0,혼용,10,13.5,3313,동작-시간,,33132,535,1,1,0,0,0,0
1020230139379,kimandjang,이소정,F16B 37/00	(2006.01),F,0,0,0,0,8,실시예,단일,0,1,0.5,0,0,0,0,혼용,13,22.7,332,도면-공간,,4312,611,1,0,1,0,1,0
1020230180013,kimandjang,김성남,H03K 19/00	(2006.01),H,1,0,0,0,24,실시예,단일,0,1,0.2,0,0,0,0,인라인주도,15,3.6,1047,도면-공간,,15708,322,1,1,1,1,1,0
1020230142090,kimandjang,김성남,H01L 25/065	(2025.01),H,0,0,0,0,22,실시예,단일,0,0,0.9,0,0,0,0,혼용,7,14.6,1889,도면-공간,,13226,516,1,1,1,1,1,0
1020230164993,kimandjang,이승현,C12N 1/20	(2006.01),C,0,0,0,0,3,실시예,단일,0,0,6.9,0,0,0,0,인라인주도,18,1.5,850,실험-수치,,15301,622,1,0,0,0,0,0
1020230164999,kimandjang,이승현,A01N 63/22	(2020.01),A,0,0,0,0,3,실시예,단일,0,0,6.9,0,0,0,0,인라인주도,18,1.5,859,실험-수치,,15461,622,1,0,0,0,0,0
1020230165485,kimandjang,김현진,A23L 33/10	(2022.01),A,0,1,0,0,17,실시예,단일,0,1,5.8,0,1,0,0,없음(도면무),0,1.3,0,실험-수치,,9073,440,1,1,0,0,0,0
1020230167770,kimandjang,김현진,H01F 27/28	(2006.01),H,0,1,0,0,5,실시예,단일,0,0,0.2,0,1,0,0,혼용,16,16.1,601,도면-공간,,9609,921,1,1,0,0,0,0
1020230168825,kimandjang,이재훈,G01D 21/02	(2006.01),G,0,0,0,0,9,실시예,단일,0,1,0.2,0,0,0,0,소수,6,5.2,1802,도면-공간,,10814,1007,1,1,0,0,0,0
2020230002427,kimandjang,김성환,F22B 1/30	(2006.01),F,0,0,0,0,1,실시예,단일,0,0,0.2,0,0,0,0,혼용,5,31.0,826,도면-공간,,4131,3112,1,1,0,0,0,0
1020230159671,kimandjang,김정민,H01L 21/67	(2006.01),H,0,1,0,0,6,실시예,단일,0,0,3.9,0,1,0,0,혼용,6,24.4,2408,도면-공간,,14446,1182,1,0,1,0,1,0
1020230155133,kimandjang,김현진,B25J 9/16	(2006.01),B,0,1,0,0,8,실시예,단일,0,1,0.4,0,1,0,0,혼용,13,24.3,693,도면-공간,,9004,832,1,0,0,0,1,0
1020230155414,kimandjang,김현진,B60L 3/12	(2006.01),B,0,1,0,0,5,실시예,단일,0,0,0.2,0,1,0,0,괄호주도,11,16.4,995,도면-공간,,10940,761,1,0,0,0,0,0
1020230161166,kimandjang,김성남,H01L 21/285	(2006.01),H,0,0,0,0,18,실시예,단일,0,0,1.3,0,0,0,0,괄호주도,6,11.9,2601,동작-시간,,15608,947,1,1,0,0,0,0
1020230154545,kimandjang,이승희,E03C 1/04	(2006.01),E,0,0,0,0,7,실시예,단일,0,0,0.0,0,0,0,1,인라인주도,3,6.0,2541,도면-공간,,7623,1029,1,1,1,1,1,0
1020230133591,kimandjang,김성남,H01L 21/02	(2006.01),H,0,0,0,0,37,실시예,단일,0,0,0.5,0,0,0,0,혼용,10,16.3,1663,동작-시간,,16630,488,1,1,0,0,0,0
1020230158291,kimandjang,이승희,H01M 50/107	(2021.01),H,0,0,0,0,7,실시예,단일,0,0,3.6,0,0,0,1,인라인주도,9,5.5,1010,도면-공간,,9088,5252,1,1,1,1,1,0
1020230125507,kimandjang,김성남,H03K 5/156	(2006.01),H,0,0,0,0,8,실시예,단일,0,0,1.0,0,0,0,0,혼용,10,11.4,3092,도면-공간,,30924,651,1,1,0,1,1,0
1020230138721,kimandjang,이소정,F16B 37/00	(2006.01),F,0,0,0,0,8,실시예,단일,0,1,1.7,0,0,0,0,혼용,9,17.2,329,도면-공간,,2959,611,1,0,1,0,1,0
1020230138018,kimandjang,김현진,A61F 13/02	(2024.01),A,0,1,0,0,5,실시예,단일,0,0,1.6,0,1,0,0,소수,2,5.4,2776,실험-수치,,5552,5721,1,0,0,0,0,0
1020230137379,kimandjang,이소정,G06T 17/20	(2006.01),G,0,0,0,0,10,실시예,단일,0,0,0.8,0,0,0,0,인라인주도,6,3.8,396,동작-시간,,2377,504,1,1,0,1,1,0
1020230137732,kimandjang,김현진,A23L 7/25	(2016.01),A,0,1,0,0,21,실시예,단일,0,1,7.5,0,1,0,0,없음(도면무),0,0.3,0,실험-수치,,7712,372,1,0,0,0,0,0
1020230143097,kimandjang,조경화,A23L 13/75	(2023.01),A,0,0,1,1,7,실시예,단일,0,0,5.1,0,0,0,0,인라인주도,4,2.6,5200,실험-수치,,20799,741,1,1,1,1,1,0
1020230150448,kimandjang,김현진,F41A 33/00	(2006.01),F,0,1,0,0,6,실시예,단일,0,1,0.1,0,1,0,0,괄호주도,21,24.6,887,도면-공간,,18636,490,1,1,0,0,0,0
1020230150713,kimandjang,김현진,G01N 21/88	(2006.01),G,0,1,0,0,6,실시예,단일,0,1,0.1,0,1,0,0,괄호주도,22,16.2,1044,도면-공간,,22958,587,1,0,0,0,0,0
1020230132708,kimandjang,김성남,H01L 21/033	(2006.01),H,0,0,1,2,33,실시예,단일,0,0,0.8,0,0,0,0,혼용,33,12.8,720,도면-공간,,23767,312,1,1,0,0,0,0
1020230139548,kimandjang,이승희,C11D 3/16	(2006.01)¶C11D 3/162	(2013.01),C,0,0,0,0,16,실시예,단일,0,0,5.9,0,0,0,0,없음(도면무),0,0.0,0,실험-수치,,6245,774,1,1,1,1,1,0
1020230132438,kimandjang,이석재,B08B 5/02	(2006.01)¶B08B 5/02	(2013.01),B,0,0,1,1,4,실시예,단일,0,1,0.6,0,0,0,0,혼용,6,24.3,1980,도면-공간,,11879,1913,1,1,0,0,0,0
1020230160698,kimandjang,이재훈,H01M 10/6567	(2014.01)¶H01M 10/6567	(2015.04),H,0,0,0,0,15,실시예,단일,0,0,0.1,0,0,0,0,혼용,21,12.7,737,도면-공간,,15472,3597,1,1,0,0,0,0
1020230166486,kimandjang,이재훈,E06B 7/28	(2006.01)¶E06B 7/28	(2013.01),E,0,0,0,0,17,실시예,복수,9,1,0.1,0,0,0,0,소수,8,3.1,1559,동작-시간,,12469,580,1,1,0,0,0,0
1020230127734,kimandjang,이재훈,E03F 5/10	(2006.01)¶E03F 5/105	(2013.01),E,0,0,0,0,2,실시예,단일,0,0,0.9,0,0,0,0,혼용,8,23.0,833,도면-공간,,6665,1959,1,1,0,0,0,0
1020230160068,kimandjang,이승현,D06F 95/00	(2020.01),D,1,0,0,0,5,실시예,단일,0,1,0.7,0,0,0,0,혼용,19,35.4,399,도면-공간,,7573,844,1,1,0,0,0,0
1020230091041,kimandjang,이호준,G06Q 20/06	(2012.01),G,0,0,0,0,59,실시예,단일,0,1,0.0,0,0,0,0,괄호주도,7,10.6,4447,도면-공간,,31132,498,1,0,1,1,1,0
1020230102882,kimandjang,김성남,G06F 1/10	(2006.01),G,0,0,0,0,18,실시예,단일,0,0,0.9,0,0,0,0,괄호주도,8,13.7,6153,도면-공간,,49223,696,1,1,0,1,1,0
1020230115361,kimandjang,조경화,G06Q 30/06	(2023.01),G,0,1,0,0,5,실시예,단일,0,0,0.0,0,1,0,0,소수,1,0.9,3288,실험-수치,,3288,1497,1,0,0,0,0,0
1020230091160,kimandjang,김성남,H04L 25/03	(2006.01),H,0,0,0,0,10,실시예,단일,0,1,0.1,0,0,0,0,혼용,8,17.3,1703,도면-공간,,13623,199,1,1,0,1,1,0
1020230078585,kimandjang,이승희,B63B 79/30	(2020.01),B,0,0,0,0,7,실시예,단일,0,0,0.0,0,0,0,1,혼용,6,6.0,3453,동작-시간,,20718,3814,1,0,1,1,1,0
1020230120459,kimandjang,김성남,H10B 43/35	(2023.01),H,0,0,0,0,31,실시예,단일,0,0,2.3,0,0,0,0,혼용,11,9.7,1407,동작-시간,,15475,657,1,1,0,0,0,0
1020230120815,kimandjang,김현진,C08G 18/66	(2006.01),C,0,1,0,0,13,실시예,단일,0,0,10.1,0,1,0,0,없음(도면무),0,0.1,0,실험-수치,,8840,824,1,1,0,0,0,0
1020230121269,kimandjang,김현진,A61K 8/9767	(2017.01),A,0,1,0,0,10,실시예,단일,0,1,1.7,0,1,0,0,없음(도면무),0,0.0,0,실험-수치,,10290,310,1,1,0,0,0,0
1020230121127,kimandjang,김현진,C07K 5/113	(2006.01),C,0,1,0,0,43,실시예,단일,0,1,4.3,0,1,0,0,인라인주도,4,0.8,2644,실험-수치,,10575,444,1,0,0,0,0,0
1020230121128,kimandjang,김현진,C07K 5/093	(2006.01),C,0,1,0,0,22,실시예,단일,0,1,2.0,0,1,0,0,소수,1,0.3,7132,실험-수치,,7132,544,1,1,0,0,0,0
1020230121129,kimandjang,김현진,C07K 5/103	(2006.01),C,0,1,0,0,35,실시예,단일,0,1,2.5,0,1,0,0,인라인주도,3,0.7,2677,실험-수치,,8031,396,1,1,0,0,0,0
1020230121600,kimandjang,김성남,G03F 1/50	(2012.01),G,0,0,0,0,9,실시예,단일,0,0,0.2,0,0,0,0,혼용,5,19.1,901,도면-공간,,4505,375,1,0,0,1,1,0
1020230091152,kimandjang,김성남,G11C 11/408	(2006.01),G,0,0,0,0,26,실시예,단일,0,1,0.2,0,0,0,0,혼용,7,8.0,1635,도면-공간,,11444,201,1,0,1,1,1,0
1020230119113,kimandjang,김성남,G06F 3/06	(2006.01),G,0,0,0,0,50,실시예,단일,0,0,0.1,0,0,0,0,혼용,13,13.0,1878,동작-시간,,24411,404,1,0,0,0,0,0
1020230119146,kimandjang,김성남,H03K 19/0185	(2006.01),H,0,0,0,0,22,실시예,단일,0,0,0.1,0,0,0,0,혼용,13,14.4,3759,도면-공간,,48863,553,1,1,0,1,1,0
1020230085933,kimandjang,이승현,E06B 3/58	(2006.01),E,1,0,0,0,4,실시예,단일,0,1,0.7,0,0,0,0,혼용,10,41.1,564,도면-공간,,5643,703,1,0,0,0,0,0
1020230089236,kimandjang,김성남,H04L 25/08	(2006.01),H,0,0,0,0,15,실시예,단일,0,0,0.5,0,0,0,0,혼용,8,13.2,3219,도면-공간,,25751,628,1,1,0,1,1,0
1020230123868,kimandjang,김성남,G11C 7/10	(2021.01),G,0,0,0,0,17,실시예,단일,0,1,0.2,0,0,0,0,혼용,7,24.2,1582,도면-공간,,11073,411,1,1,0,1,1,0
1020230123944,kimandjang,김성남,H10B 12/00	(2023.01),H,0,0,0,0,33,실시예,단일,0,1,0.3,0,0,0,0,혼용,15,9.2,938,실험-수치,,14064,483,1,0,1,1,1,0
1020230084901,kimandjang,김성남,G11C 11/406	(2006.01),G,0,0,0,0,13,실시예,단일,0,1,0.1,0,0,0,0,혼용,11,12.7,1085,동작-시간,,11932,259,1,1,0,1,1,0
2020230001621,kimandjang,김기호,B65F 1/16	(2006.01),B,0,0,0,0,11,실시예,단일,0,1,0.3,0,0,0,0,혼용,9,20.1,354,실험-수치,,3182,393,1,0,0,0,0,0
1020230105843,kimandjang,이승현,A23B 2/733	(2025.01),A,0,0,0,0,151,실시예,단일,0,0,15.5,0,0,0,0,없음(도면무),0,1.0,0,실험-수치,,8411,1090,1,1,0,0,0,0
1020230103946,kimandjang,이재훈,E04B 1/94	(2006.01),E,0,0,0,0,2,실시예,단일,0,0,0.4,0,0,0,0,괄호주도,8,16.8,1036,실험-수치,,8291,1305,1,1,0,0,0,0
1020230098043,kimandjang,이소정,F23G 7/06	(2006.01),F,0,0,0,0,9,실시예,단일,0,0,0.0,0,0,0,0,혼용,3,16.5,992,실험-수치,,2976,173,1,0,0,1,1,0
1020230082432,kimandjang,김현진,H02J 50/12	(2016.01),H,0,1,0,0,5,실시예,단일,0,0,0.7,0,1,0,0,혼용,7,22.6,575,도면-공간,,4028,946,1,0,0,0,0,0
1020230082742,kimandjang,김성남,G11C 8/08	(2006.01),G,0,0,0,0,8,실시예,단일,0,0,1.7,0,0,0,0,혼용,5,6.9,5202,도면-공간,,26011,591,1,1,0,1,1,0
1020230082753,kimandjang,김성남,G11C 29/02	(2006.01),G,0,0,0,0,5,실시예,단일,0,0,0.1,0,0,0,0,혼용,10,10.9,1448,동작-시간,,14479,189,1,0,0,1,1,0
1020230096102,kimandjang,김성남,H01L 23/00	(2006.01),H,1,0,0,0,17,실시예,단일,0,1,0.2,0,0,0,0,혼용,11,12.8,1176,동작-시간,,12938,335,1,0,1,0,1,0
1020230096683,kimandjang,김성남,G11C 8/18	(2015.01),G,1,0,0,0,20,실시예,단일,0,0,0.0,0,0,0,0,혼용,8,11.6,2780,동작-시간,,22238,234,1,1,0,0,0,0
1020230095907,kimandjang,이승희,H01M 10/04	(2015.01),H,0,0,0,0,7,실시예,단일,0,0,2.4,0,0,0,1,혼용,16,8.0,739,도면-공간,,11830,3221,1,1,1,1,1,0
1020230095402,kimandjang,이재훈,C11D 7/44	(2006.01),C,0,0,0,0,129,실시예,단일,0,0,5.3,0,0,0,0,소수,2,0.2,4413,실험-수치,,8826,1162,1,1,0,0,0,0
1020230096863,kimandjang,이승희,H01R 9/24	(2006.01),H,0,0,0,0,7,실시예,단일,0,0,0.6,0,0,0,0,혼용,16,6.1,1150,도면-공간,,18393,2119,1,0,1,1,1,0
1020230106491,kimandjang,김성남,H01L 21/02	(2006.01),H,0,0,0,0,47,실시예,단일,0,0,1.5,0,0,0,0,혼용,10,8.2,1710,동작-시간,,17102,707,1,1,0,0,0,0
2020230001654,kimandjang,김기호,B65F 1/16	(2006.01),B,0,0,0,0,11,실시예,단일,0,1,0.3,0,0,0,0,혼용,9,18.5,354,실험-수치,,3183,389,1,1,0,0,0,0
1020230103693,kimandjang,김성남,G01N 15/02	(2024.01),G,0,0,0,0,19,실시예,단일,0,1,0.8,0,0,0,0,혼용,11,25.1,1315,도면-공간,,14460,537,1,1,1,0,1,0
1020230116939,kimandjang,김현진,G06Q 50/14	(2012.01),G,0,1,0,0,3,실시예,단일,0,1,0.7,0,1,0,0,혼용,3,7.9,508,동작-시간,,1523,1287,1,0,0,0,0,0
1020230092605,kimandjang,김성남,H01L 21/02	(2006.01),H,0,0,0,0,30,실시예,단일,0,0,1.9,0,0,0,0,혼용,8,8.2,2036,동작-시간,,16289,768,1,1,0,0,1,0
1020230080832,kimandjang,김기호,E01D 15/14	(2006.01)¶E01D 15/14	(2013.01),E,0,0,0,0,14,실시예,복수,5,0,0.8,0,0,0,0,혼용,15,23.7,253,도면-공간,,3799,292,1,1,0,0,0,0
1020230080554,kimandjang,이승현,A01D 34/44	(2006.01)¶A01D 34/44	(2013.01),A,1,0,0,0,22,실시예,단일,0,1,0.6,0,0,0,0,혼용,26,36.1,369,도면-공간,,9590,661,1,0,0,0,0,0
1020230107465,kimandjang,이승현,A47J 37/12	(2022.01)¶A47J 37/1223	(2013.01),A,1,0,0,0,3,실시예,단일,0,1,0.6,0,0,0,0,혼용,11,38.4,793,도면-공간,,8720,1328,1,1,0,0,0,0
1020230113456,kimandjang,김현진,C03B 7/14	(2006.01)¶C03B 7/14	(2013.01),C,0,1,0,0,6,실시예,단일,0,0,1.5,0,1,0,0,혼용,15,15.4,548,동작-시간,,8226,1050,1,0,0,0,0,0
1020230113458,kimandjang,김현진,C03B 9/193	(2006.01)¶C03B 9/193	(2013.01),C,0,1,0,0,6,실시예,단일,0,1,0.6,0,1,0,0,혼용,8,22.3,1322,도면-공간,,10572,1050,1,0,0,0,0,0
1020230080250,kimandjang,김현진,B61D 35/00	(2006.01)¶B61D 35/007	(2013.01),B,0,1,0,0,7,실시예,단일,0,1,0.4,0,1,0,0,괄호주도,21,19.1,1097,도면-공간,,23044,705,1,0,0,0,0,0
1020230117438,kimandjang,김기호,A61H 39/06	(2006.01)¶A61H 39/06	(2013.01),A,0,0,0,0,9,실시예,단일,0,0,0.3,0,0,0,0,혼용,8,23.7,428,도면-공간,,3421,417,1,0,0,0,0,0
1020230120998,kimandjang,이재훈,H04Q 1/20	(2006.01)¶H04Q 1/20	(2013.01),H,0,0,0,0,36,실시예,단일,0,1,0.0,0,0,0,0,괄호주도,8,7.7,3532,도면-공간,,28255,1783,1,1,0,0,0,0
2020230001442,kimandjang,이승희,H01F 27/02	(2006.01),H,0,0,0,0,7,실시예,단일,0,0,0.1,0,0,0,0,혼용,11,10.7,751,도면-공간,,8257,520,1,0,1,1,1,0
1020230099681,kimandjang,김성남,H03K 5/156	(2006.01),H,0,0,0,0,16,실시예,단일,0,0,0.4,0,0,0,0,혼용,8,9.1,5056,도면-공간,,40445,591,1,0,0,1,1,0
1020230099792,kimandjang,김성남,G06F 3/06	(2006.01),G,1,0,0,0,35,실시예,단일,0,1,0.1,0,0,0,0,혼용,7,16.4,2107,동작-시간,,14747,498,1,1,0,1,1,0
1020230083699,kimandjang,김성남,H01L 21/67	(2006.01),H,1,0,0,0,29,실시예,복수,17,1,1.6,0,0,0,0,혼용,9,24.0,964,도면-공간,,8675,541,1,1,1,0,1,0
1020230106941,kimandjang,김성남,H01L 23/528	(2006.01),H,0,0,0,0,37,실시예,단일,0,1,1.3,0,0,0,0,혼용,12,15.8,1147,도면-공간,,13763,315,1,1,1,1,1,0
1020230107636,kimandjang,김성남,G11C 29/56	(2015.01),G,1,0,0,0,11,실시예,단일,0,0,0.4,0,0,0,0,혼용,7,7.7,2144,동작-시간,,15009,406,1,1,0,1,1,0
1020230106704,kimandjang,김지우,G06Q 50/10	(2012.01),G,0,1,0,0,32,실시예,단일,0,0,0.1,0,1,0,0,혼용,9,8.6,1604,동작-시간,,14438,475,0,0,1,1,1,0
1020230080557,kimandjang,김성남,G11C 16/10	(2006.01),G,1,0,0,0,41,실시예,단일,0,1,0.5,0,0,0,0,인라인주도,21,8.3,1421,동작-시간,,29844,377,1,1,0,0,0,0
1020230080433,kimandjang,김성남,H01L 23/00	(2006.01),H,0,0,0,0,43,실시예,단일,0,0,1.4,0,0,0,0,혼용,14,14.5,1570,도면-공간,,21974,663,1,1,1,1,1,0
1020230116045,kimandjang,김현진,F41G 3/26	(2006.01),F,0,1,0,0,5,실시예,단일,0,0,0.1,0,1,0,0,괄호주도,17,25.5,846,도면-공간,,14382,447,1,0,0,0,0,0
1020230116047,kimandjang,김현진,G06Q 50/10	(2012.01),G,0,1,0,0,5,실시예,단일,0,0,0.2,0,1,0,0,괄호주도,5,17.4,1117,도면-공간,,5584,435,1,0,0,0,0,0
1020230120816,kimandjang,김현진,C08G 18/40	(2006.01),C,0,1,0,0,13,실시예,단일,0,0,9.9,0,1,0,0,없음(도면무),0,0.1,0,실험-수치,,8962,900,1,0,0,0,0,0
1020230087658,kimandjang,김성남,H03K 19/0175	(2006.01),H,0,0,0,0,27,실시예,단일,0,0,0.0,0,0,0,0,괄호주도,8,9.3,3794,도면-공간,,30356,669,1,1,0,1,1,0
1020230086626,kimandjang,김성환,A43B 13/41	(2006.01),A,0,0,0,0,14,실시예,복수,9,0,1.6,0,0,0,0,혼용,13,29.1,515,도면-공간,,6694,1545,1,1,0,0,0,0
1020230077084,kimandjang,이소정,G06Q 50/10	(2012.01),G,0,0,0,0,13,실시예,복수,5,0,0.0,0,0,0,0,인라인주도,6,3.3,715,동작-시간,,4288,237,1,0,0,1,1,0
1020230103378,kimandjang,이소정,G06Q 10/02	(2012.01),G,0,0,0,0,22,실시예,단일,0,0,0.0,0,0,0,0,인라인주도,16,6.1,357,도면-공간,,5719,1157,1,1,0,1,1,0
1020230103621,kimandjang,조경화,F24F 13/02	(2006.01),F,0,0,1,1,4,실시예,단일,0,0,0.0,0,0,0,0,혼용,1,22.7,1627,도면-공간,,1627,809,1,0,1,0,1,0
1020230109147,kimandjang,김성남,C23C 16/34	(2006.01),C,0,0,0,0,35,실시예,단일,0,0,1.2,0,0,0,0,혼용,8,7.0,1475,동작-시간,,11802,504,1,1,0,0,0,0
1020230078240,kimandjang,김성남,H10B 12/00	(2023.01),H,0,0,0,0,32,실시예,단일,0,1,0.1,0,0,0,0,혼용,15,13.9,1243,도면-공간,,18644,444,1,0,1,1,1,0
2020230001249,kimandjang,이승희,H01F 27/30	(2006.01),H,0,0,0,0,7,실시예,단일,0,0,0.3,0,0,0,0,혼용,8,7.7,1479,도면-공간,,11834,423,1,0,1,1,1,0
2020230001248,kimandjang,이승희,H01F 27/30	(2006.01),H,0,0,0,0,7,실시예,단일,0,0,0.4,0,0,0,0,혼용,8,7.7,1378,도면-공간,,11025,423,1,0,1,1,1,0
1020230078445,kimandjang,김성남,G09F 19/14	(2006.01),G,0,0,0,0,32,실시예,단일,0,0,0.1,0,0,0,0,혼용,17,14.1,1538,도면-공간,,26140,799,1,1,0,0,0,0
1020230094209,kimandjang,이승희,H01R 13/46	(2006.01),H,0,0,0,0,51,실시예,복수,43,1,4.8,0,0,0,1,혼용,18,8.8,1035,도면-공간,,18633,2640,1,1,1,1,1,0
1020230093772,kimandjang,김성남,H10B 12/00	(2023.01),H,0,0,0,0,33,실시예,단일,0,1,0.5,0,0,0,0,혼용,15,14.6,1310,도면-공간,,19645,485,1,1,1,1,1,0
1020230122998,kimandjang,김성남,H01L 23/00	(2006.01),H,0,0,0,0,42,실시예,단일,0,1,0.5,0,0,0,0,혼용,10,15.5,1537,도면-공간,,15368,728,1,0,1,1,1,0
1020230090657,kimandjang,김성남,G06F 3/06	(2006.01),G,0,0,0,0,33,실시예,단일,0,0,1.2,0,0,0,0,혼용,13,8.4,1961,동작-시간,,25493,398,1,0,0,0,0,0
1020230085775,kimandjang,김성남,H03K 5/00	(2014.01),H,0,0,0,0,15,실시예,단일,0,0,1.5,0,0,0,0,괄호주도,4,12.9,5186,도면-공간,,20743,662,1,1,0,1,1,0
1020230088979,kimandjang,김기호,E02B 3/10	(2006.01),E,0,0,0,0,11,실시예,단일,0,1,0.5,0,0,0,0,혼용,10,21.9,429,도면-공간,,4286,388,1,1,0,0,0,0
1020230115803,kimandjang,김현진,G06Q 50/14	(2012.01),G,0,1,0,0,4,실시예,단일,0,0,1.1,0,1,0,0,괄호주도,6,11.4,1305,도면-공간,,7832,744,1,0,0,0,0,0
1020230113659,kimandjang,김성남,H01L 23/00	(2006.01),H,1,0,0,0,13,실시예,단일,0,0,0.4,0,0,0,0,혼용,5,23.1,1013,도면-공간,,5067,234,1,1,0,1,1,0
1020230112911,kimandjang,김성남,G03F 1/62	(2012.01),G,0,0,1,2,104,실시예,단일,0,0,2.3,0,0,0,0,혼용,18,15.7,1197,도면-공간,,21552,1019,1,1,0,0,0,0
1020230125839,kimandjang,이승현,G01N 29/265	(2006.01),G,0,0,0,0,4,실시예,단일,0,1,0.2,0,0,0,0,혼용,11,31.1,908,도면-공간,,9991,441,1,1,0,0,0,0
1020230116940,kimandjang,김현진,G06Q 50/20	(2012.01),G,0,1,0,0,2,실시예,단일,0,0,0.7,0,1,0,0,인라인주도,5,6.5,306,동작-시간,,1532,1532,1,0,0,0,0,0
1020230110004,kimandjang,김성남,G11C 16/34	(2006.01),G,1,0,0,0,23,실시예,단일,0,0,0.0,0,0,0,0,인라인주도,9,7.5,2379,동작-시간,,21411,357,1,0,0,0,0,0
1020230102887,kimandjang,김성남,G11C 7/22	(2015.01),G,1,0,0,0,17,실시예,단일,0,0,0.8,0,0,0,0,괄호주도,9,15.9,5892,도면-공간,,53030,610,1,1,0,1,1,0
1020230091807,kimandjang,이승현,E02D 3/10	(2006.01)¶E02D 3/103	(2013.01),E,0,0,0,0,4,실시예,단일,0,1,0.3,0,0,0,0,혼용,11,31.8,717,도면-공간,,7887,820,1,1,0,0,0,0
1020230113453,kimandjang,이승현,B65D 90/10	(2006.01)¶B65D 90/105	(2013.01),B,1,0,0,0,4,실시예,단일,0,1,0.6,0,0,0,0,혼용,13,37.5,474,도면-공간,,6162,518,1,1,0,0,0,0
1020230115315,kimandjang,이승희,B23K 37/02	(2006.01)¶B23K 37/0282	(2013.01),B,0,0,0,0,7,실시예,단일,0,0,0.0,0,0,0,0,혼용,16,15.9,1041,도면-공간,,16660,1786,1,0,1,1,1,0
1020230079471,kimandjang,김현진,B61D 35/00	(2006.01)¶B61D 35/007	(2013.01),B,0,1,0,0,8,실시예,단일,0,1,0.5,0,1,0,0,괄호주도,21,18.7,1089,도면-공간,,22859,705,1,0,0,0,0,0
1020230081196,kimandjang,김기호,A63G 31/00	(2006.01)¶A63G 31/00	(2013.01),A,0,0,0,0,11,실시예,단일,0,1,0.5,0,0,0,0,혼용,13,12.9,317,도면-공간,,4122,431,1,0,0,0,0,0
1020230091071,kimandjang,김기호,A01G 9/02	(2019.01)¶A01G 9/025	(2013.01),A,0,0,0,0,10,실시예,단일,0,1,2.6,0,0,0,0,혼용,9,11.0,344,실험-수치,,3093,694,1,1,0,0,0,0
1020230078754,kimandjang,김현진,B61D 35/00	(2006.01)¶B61D 35/007	(2013.01),B,0,1,0,0,8,실시예,단일,0,1,0.4,0,1,0,0,괄호주도,21,22.4,1105,도면-공간,,23203,703,1,0,0,0,0,0
1020230093834,kimandjang,김기호,A61H 15/02	(2006.01)¶A61H 15/02	(2013.01),A,0,0,0,0,11,실시예,단일,0,1,0.3,0,0,0,0,혼용,10,21.0,394,실험-수치,,3945,403,1,1,0,0,0,0
1020230092093,kimandjang,김지우,G06F 30/20	(2020.01)¶G06F 30/20	(2020.01),G,0,1,0,0,27,실시예,단일,0,1,1.0,0,1,0,0,소수,9,6.4,1811,동작-시간,,16300,938,0,0,1,1,1,0
1020230088111,kimandjang,이석재,G07C 9/00	(2020.01)¶G07C 9/00571	(2013.01),G,0,0,0,0,5,실시예,단일,0,1,1.6,0,0,0,0,혼용,13,24.8,1879,도면-공간,,24430,918,1,1,0,1,1,0
1020230092378,kimandjang,이석재,E06B 3/267	(2006.01)¶E06B 3/2675	(2013.01),E,0,0,1,1,4,실시예,단일,0,1,0.0,0,0,0,0,혼용,5,27.8,1423,도면-공간,,7113,1303,1,1,0,0,0,0
1020230123645,kimandjang,김현진,A61H 3/06	(2006.01)¶A61H 3/061	(2022.01),A,0,1,0,0,8,실시예,단일,0,1,0.5,0,1,0,0,혼용,13,24.1,678,도면-공간,,8811,345,1,0,0,0,1,0
